clinic_name|clinic_link|id_doctor|doctor_specialization|doctor_experience
Стоматология «Дента» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/60707-stomatologiya-denta-na-kirova/|6|Стоматолог-ортодонт|37
Стоматология «Дента» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/60707-stomatologiya-denta-na-kirova/|7|Стоматолог|2
Стоматология «Дента» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/60707-stomatologiya-denta-na-kirova/|8|Стоматолог-хирург|-
Стоматология «Дента» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/60707-stomatologiya-denta-na-kirova/|9|Детский стоматолог|6
Стоматология «Дента» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/60707-stomatologiya-denta-na-kirova/|10|Стоматолог-гигиенист|3
Стоматология «Дента» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/60707-stomatologiya-denta-na-kirova/|11|Стоматолог|-
Стоматология «Дента» на Выборной|https://prodoctorov.ru/novosibirsk/lpu/50307-stomatologiya-denta-na-vybornoy/|0|Стоматолог-гигиенист|20
Стоматология «Дента» на Выборной|https://prodoctorov.ru/novosibirsk/lpu/50307-stomatologiya-denta-na-vybornoy/|1|Стоматолог|28
Стоматология «Дента» на Выборной|https://prodoctorov.ru/novosibirsk/lpu/50307-stomatologiya-denta-na-vybornoy/|2|Стоматолог|16
Стоматология «Дента» на Выборной|https://prodoctorov.ru/novosibirsk/lpu/50307-stomatologiya-denta-na-vybornoy/|3|Стоматолог-хирург|6
Стоматология «Дента» на Выборной|https://prodoctorov.ru/novosibirsk/lpu/50307-stomatologiya-denta-na-vybornoy/|4|Стоматолог-ортодонт|7
Стоматология «Дента» на Выборной|https://prodoctorov.ru/novosibirsk/lpu/50307-stomatologiya-denta-na-vybornoy/|5|Стоматолог|2
Стоматология «Дента» на Выборной|https://prodoctorov.ru/novosibirsk/lpu/50307-stomatologiya-denta-na-vybornoy/|6|Детский стоматолог|6
Стоматология «Дантист Сибири»|https://prodoctorov.ru/novosibirsk/lpu/28825-dantist-sibiri/|0|Стоматолог|19
Стоматология «Дантист Сибири»|https://prodoctorov.ru/novosibirsk/lpu/28825-dantist-sibiri/|1|Стоматолог|19
Стоматология «Дантист Сибири»|https://prodoctorov.ru/novosibirsk/lpu/28825-dantist-sibiri/|2|Стоматолог-ортопед, стоматолог-имплантолог, стоматолог-хирург|18
Стоматология «Дантист Сибири»|https://prodoctorov.ru/novosibirsk/lpu/28825-dantist-sibiri/|3|Стоматолог, детский стоматолог|19
Стоматология «Дантист Сибири»|https://prodoctorov.ru/novosibirsk/lpu/28825-dantist-sibiri/|4|Стоматолог-гигиенист|8
Стоматология «Дантист Сибири»|https://prodoctorov.ru/novosibirsk/lpu/28825-dantist-sibiri/|5|Стоматолог-ортодонт|28
Стоматология «Дантист Сибири»|https://prodoctorov.ru/novosibirsk/lpu/28825-dantist-sibiri/|6|Стоматолог-гигиенист|1
Стоматология «Смайл Фактори» (ранее «Мастерская Улыбок»)|https://prodoctorov.ru/novosibirsk/lpu/28929-klinika-galii-ushkan/|0|Стоматолог|14
Стоматология «Смайл Фактори» (ранее «Мастерская Улыбок»)|https://prodoctorov.ru/novosibirsk/lpu/28929-klinika-galii-ushkan/|1|Стоматолог-ортопед, стоматолог-имплантолог|24
Стоматология «Смайл Фактори» (ранее «Мастерская Улыбок»)|https://prodoctorov.ru/novosibirsk/lpu/28929-klinika-galii-ushkan/|2|Стоматолог-хирург|14
Стоматология «Смайл Фактори» (ранее «Мастерская Улыбок»)|https://prodoctorov.ru/novosibirsk/lpu/28929-klinika-galii-ushkan/|3|Стоматолог-ортодонт|21
Стоматология «Смайл Фактори» (ранее «Мастерская Улыбок»)|https://prodoctorov.ru/novosibirsk/lpu/28929-klinika-galii-ushkan/|4|Стоматолог-ортодонт|52
«Центр стоматологии» на Дзержинского|https://prodoctorov.ru/novosibirsk/lpu/44856-centr-stomatologii-na-dzerzhinskogo/|0|Детский стоматолог, стоматолог|16
«Центр стоматологии» на Дзержинского|https://prodoctorov.ru/novosibirsk/lpu/44856-centr-stomatologii-na-dzerzhinskogo/|1|Детский стоматолог|14
«Центр стоматологии» на Дзержинского|https://prodoctorov.ru/novosibirsk/lpu/44856-centr-stomatologii-na-dzerzhinskogo/|2|Стоматолог-имплантолог, стоматолог-ортопед|19
«Центр стоматологии» на Дзержинского|https://prodoctorov.ru/novosibirsk/lpu/44856-centr-stomatologii-na-dzerzhinskogo/|3|Стоматолог-ортопед|6
«Центр стоматологии» на Дзержинского|https://prodoctorov.ru/novosibirsk/lpu/44856-centr-stomatologii-na-dzerzhinskogo/|4|Стоматолог|20
«Центр стоматологии» на Дзержинского|https://prodoctorov.ru/novosibirsk/lpu/44856-centr-stomatologii-na-dzerzhinskogo/|5|Стоматолог|36
«Центр стоматологии» на Дзержинского|https://prodoctorov.ru/novosibirsk/lpu/44856-centr-stomatologii-na-dzerzhinskogo/|6|Пародонтолог, стоматолог-хирург|19
«Центр стоматологии» на Дзержинского|https://prodoctorov.ru/novosibirsk/lpu/44856-centr-stomatologii-na-dzerzhinskogo/|7|Стоматолог-ортодонт|5
«Центр стоматологии» на Дзержинского|https://prodoctorov.ru/novosibirsk/lpu/44856-centr-stomatologii-na-dzerzhinskogo/|8|Стоматолог, детский стоматолог|7
«Центр стоматологии» на Дзержинского|https://prodoctorov.ru/novosibirsk/lpu/44856-centr-stomatologii-na-dzerzhinskogo/|9|Стоматолог-ортодонт|18
«Центр стоматологии» на Дзержинского|https://prodoctorov.ru/novosibirsk/lpu/44856-centr-stomatologii-na-dzerzhinskogo/|10|Анестезиолог-реаниматолог|15
«Центр стоматологии» на Дзержинского|https://prodoctorov.ru/novosibirsk/lpu/44856-centr-stomatologii-na-dzerzhinskogo/|11|Стоматолог-ортодонт|3
«Центр стоматологии» на Дзержинского|https://prodoctorov.ru/novosibirsk/lpu/44856-centr-stomatologii-na-dzerzhinskogo/|12|Стоматолог|18
«Центр стоматологии» на Дзержинского|https://prodoctorov.ru/novosibirsk/lpu/44856-centr-stomatologii-na-dzerzhinskogo/|13|Стоматолог|18
«Центр стоматологии» на Дзержинского|https://prodoctorov.ru/novosibirsk/lpu/44856-centr-stomatologii-na-dzerzhinskogo/|14|Стоматолог-гигиенист|1
«Центр стоматологии» на Дзержинского|https://prodoctorov.ru/novosibirsk/lpu/44856-centr-stomatologii-na-dzerzhinskogo/|15|Стоматолог|18
«Центр стоматологии» на Дзержинского|https://prodoctorov.ru/novosibirsk/lpu/44856-centr-stomatologii-na-dzerzhinskogo/|16|Стоматолог|44
Стоматология «Дента» на Дунаевского|https://prodoctorov.ru/novosibirsk/lpu/50306-stomatologiya-denta-na-dunaevskogo/|0|Стоматолог-гигиенист|27
Стоматология «Дента» на Дунаевского|https://prodoctorov.ru/novosibirsk/lpu/50306-stomatologiya-denta-na-dunaevskogo/|1|Стоматолог|37
Стоматология «Дента» на Дунаевского|https://prodoctorov.ru/novosibirsk/lpu/50306-stomatologiya-denta-na-dunaevskogo/|2|Стоматолог-хирург, стоматолог-имплантолог|6
Стоматология «Дента» на Дунаевского|https://prodoctorov.ru/novosibirsk/lpu/50306-stomatologiya-denta-na-dunaevskogo/|3|Стоматолог-ортопед|9
Стоматология «Дента» на Дунаевского|https://prodoctorov.ru/novosibirsk/lpu/50306-stomatologiya-denta-na-dunaevskogo/|4|Стоматолог|19
Стоматология «Дента» на Дунаевского|https://prodoctorov.ru/novosibirsk/lpu/50306-stomatologiya-denta-na-dunaevskogo/|5|Стоматолог|-
Стоматология «Stom Style»|https://prodoctorov.ru/novosibirsk/lpu/71412-stom-style/|0|Стоматолог, стоматолог-гигиенист|9
Стоматология «Stom Style»|https://prodoctorov.ru/novosibirsk/lpu/71412-stom-style/|1|Стоматолог, стоматолог-гигиенист, стоматолог-имплантолог, стоматолог-ортопед, стоматолог-хирург|17
Стоматология «Stom Style»|https://prodoctorov.ru/novosibirsk/lpu/71412-stom-style/|2|Стоматолог, стоматолог-ортопед, стоматолог-хирург|8
Стоматология «Алита»|https://prodoctorov.ru/novosibirsk/lpu/10720-klinika-alita/|0|Стоматолог, детский стоматолог|15
Стоматология «Алита»|https://prodoctorov.ru/novosibirsk/lpu/10720-klinika-alita/|1|Стоматолог-хирург, пародонтолог, стоматолог-имплантолог|31
Стоматология «Алита»|https://prodoctorov.ru/novosibirsk/lpu/10720-klinika-alita/|2|Стоматолог-ортопед|23
Стоматология «Алита»|https://prodoctorov.ru/novosibirsk/lpu/10720-klinika-alita/|3|Стоматолог-хирург, стоматолог-имплантолог, стоматолог-ортопед|6
Стоматология «Алита»|https://prodoctorov.ru/novosibirsk/lpu/10720-klinika-alita/|4|Стоматолог-ортодонт|23
Стоматология «Алита»|https://prodoctorov.ru/novosibirsk/lpu/10720-klinika-alita/|5|Стоматолог-ортопед, стоматолог, стоматолог-хирург|22
Стоматология «Алита»|https://prodoctorov.ru/novosibirsk/lpu/10720-klinika-alita/|6|Стоматолог|38
Стоматология «Алита»|https://prodoctorov.ru/novosibirsk/lpu/10720-klinika-alita/|7|Детский стоматолог|31
